"","Emp ID","satisfaction_level","last_evaluation","number_project","average_montly_hours","time_spend_company","Work_accident","promotion_last_5years","dept","salary","status"
"14328",14328,0.86,0.68,5,263,2,0,0,"technical","medium","left"
"14329",14329,0.11,0.84,6,251,4,0,0,"technical","low","left"
"14330",14330,0.37,0.57,2,133,3,0,0,"technical","low","left"
"14331",14331,0.4,0.46,2,132,3,0,0,"technical","low","left"
"14332",14332,0.14,0.62,4,158,4,1,0,"technical","low","left"
"14333",14333,0.4,0.46,2,135,3,0,0,"technical","low","left"
"14334",14334,0.75,1,4,216,6,0,0,"technical","low","left"
"14335",14335,0.11,0.84,6,300,5,1,0,"support","low","left"
"14336",14336,0.46,0.49,2,138,3,0,0,"support","low","left"
"14337",14337,0.11,0.92,6,260,4,0,0,"support","low","left"
"14338",14338,0.38,0.49,2,132,3,0,0,"support","low","left"
"14339",14339,0.7,0.89,3,183,5,0,0,"support","low","left"
"14340",14340,0.09,0.82,6,250,4,0,0,"support","low","left"
"14341",14341,0.37,0.45,2,151,3,0,0,"support","low","left"
"14342",14342,0.1,0.83,6,292,4,0,0,"support","low","left"
"14343",14343,0.38,0.57,2,140,3,0,0,"support","low","left"
"14344",14344,0.9,1,5,221,5,0,0,"support","low","left"
"14345",14345,0.44,0.51,2,138,3,0,0,"support","low","left"
"14346",14346,0.36,0.5,2,132,3,0,0,"technical","low","left"
"14347",14347,0.31,0.84,7,133,5,0,0,"technical","low","left"
"14348",14348,0.1,0.84,6,283,4,1,0,"technical","low","left"
"14349",14349,0.42,0.48,2,129,3,0,0,"management","low","left"
"14350",14350,0.74,1,4,249,5,0,0,"IT","low","left"
"14351",14351,0.73,0.87,5,257,5,0,0,"IT","low","left"
"14352",14352,0.09,0.96,6,245,4,0,0,"IT","low","left"
"14353",14353,0.45,0.53,2,155,3,0,0,"IT","low","left"
"14354",14354,0.11,0.8,6,256,4,0,0,"IT","low","left"
"14355",14355,0.37,0.47,2,152,3,0,0,"product_mng","low","left"
"14356",14356,0.84,0.99,4,267,5,0,0,"product_mng","low","left"
"14357",14357,0.41,0.46,2,151,3,0,0,"product_mng","low","left"
"14358",14358,0.76,0.92,4,239,5,0,0,"product_mng","low","left"
"14359",14359,0.11,0.87,6,306,4,0,0,"IT","low","left"
"14360",14360,0.84,0.88,4,263,5,1,0,"marketing","low","left"
"14361",14361,0.39,0.5,2,147,3,0,0,"marketing","low","left"
"14362",14362,0.11,0.91,6,278,4,0,0,"marketing","low","left"
"14363",14363,0.45,0.56,2,154,3,0,0,"marketing","low","left"
"14364",14364,0.37,0.52,2,143,3,0,0,"marketing","low","left"
"14365",14365,0.4,0.52,2,155,3,0,0,"marketing","low","left"
"14366",14366,0.39,0.48,2,160,3,0,0,"sales","low","left"
"14367",14367,0.11,0.8,6,304,4,0,0,"accounting","low","left"
"14368",14368,0.83,1,5,240,5,0,0,"support","low","left"
"14369",14369,0.11,0.92,6,305,4,0,0,"technical","low","left"
"14370",14370,0.39,0.5,2,136,3,0,0,"management","low","left"
"14371",14371,0.45,0.45,2,132,3,0,0,"marketing","low","left"
"14372",14372,0.1,0.95,7,301,4,0,0,"marketing","low","left"
"14373",14373,0.9,0.98,5,243,6,0,0,"marketing","low","left"
"14374",14374,0.45,0.51,2,147,3,0,0,"sales","low","left"
"14375",14375,0.79,0.89,5,239,5,0,0,"sales","low","left"
"14376",14376,0.9,0.99,5,260,5,0,0,"sales","low","left"
"14377",14377,0.11,0.84,7,296,4,0,0,"sales","low","left"
"14378",14378,0.43,0.55,2,129,3,0,0,"sales","low","left"
"14379",14379,0.31,0.54,5,132,5,0,0,"sales","low","left"
"14380",14380,0.32,0.5,2,135,5,0,0,"sales","low","left"
"14381",14381,0.45,0.57,2,158,3,0,0,"sales","low","left"
"14382",14382,0.81,0.99,4,259,5,0,0,"sales","low","left"
"14383",14383,0.41,0.46,2,160,3,0,1,"sales","low","left"
"14384",14384,0.11,0.78,7,278,4,0,0,"sales","low","left"
"14385",14385,0.1,0.88,6,284,4,0,0,"sales","low","left"
"14386",14386,0.7,0.53,2,274,4,0,0,"sales","low","left"
"14387",14387,0.54,0.74,4,164,2,0,0,"sales","low","left"
"14388",14388,0.41,0.48,2,148,3,0,0,"sales","low","left"
"14389",14389,0.38,0.5,2,140,3,0,0,"sales","medium","left"
"14390",14390,0.37,0.51,2,127,3,0,0,"sales","medium","left"
"14391",14391,0.11,0.85,6,308,5,0,0,"sales","medium","left"
"14392",14392,0.4,0.47,2,146,3,0,0,"sales","medium","left"
"14393",14393,0.1,0.84,6,261,4,0,0,"accounting","medium","left"
"14394",14394,0.89,0.99,5,257,5,0,0,"accounting","medium","left"
"14395",14395,0.11,0.8,6,285,4,0,0,"accounting","medium","left"
"14396",14396,0.36,0.55,2,141,3,0,0,"hr","medium","left"
"14397",14397,0.4,0.46,2,127,3,0,0,"hr","medium","left"
"14398",14398,0.09,0.85,6,297,4,0,0,"hr","medium","left"
"14399",14399,0.4,0.46,2,143,3,0,0,"hr","medium","left"
"14400",14400,0.37,0.55,2,152,3,0,0,"technical","medium","left"
"14401",14401,0.44,0.51,2,156,3,0,0,"technical","high","left"
"14402",14402,0.09,0.8,7,283,5,0,0,"technical","low","left"
"14403",14403,0.92,0.87,4,226,6,1,0,"technical","medium","left"
"14404",14404,0.74,0.91,4,232,5,0,0,"technical","medium","left"
"14405",14405,0.09,0.82,6,249,4,0,0,"technical","medium","left"
"14406",14406,0.89,0.95,4,275,5,0,0,"technical","medium","left"
"14407",14407,0.09,0.8,6,304,4,0,0,"technical","low","left"
"14408",14408,0.27,0.54,7,278,3,0,0,"technical","low","left"
"14409",14409,0.1,0.91,6,287,4,0,0,"technical","low","left"
"14410",14410,0.1,0.89,7,285,4,0,0,"technical","low","left"
"14411",14411,0.77,0.94,5,226,6,0,0,"support","low","left"
"14412",14412,0.9,0.82,5,259,5,0,0,"support","low","left"
"14413",14413,0.39,0.5,2,135,3,0,0,"support","low","left"
"14414",14414,0.76,1,5,219,5,0,0,"support","low","left"
"14415",14415,0.1,0.93,6,256,4,0,0,"support","low","left"
"14416",14416,0.87,0.9,5,254,6,0,0,"support","low","left"
"14417",14417,0.38,0.5,2,153,3,0,0,"support","low","left"
"14418",14418,0.77,0.99,5,228,5,0,0,"support","low","left"
"14419",14419,0.78,0.87,4,228,5,0,0,"support","low","left"
"14420",14420,0.44,0.5,2,128,3,0,0,"support","low","left"
"14421",14421,0.38,0.52,2,153,3,0,0,"support","low","left"
"14422",14422,0.43,0.46,2,156,3,0,0,"technical","low","left"
"14423",14423,0.39,0.5,4,294,3,0,0,"technical","low","left"
"14424",14424,0.88,1,5,219,5,0,0,"technical","low","left"
"14425",14425,0.45,0.46,2,153,3,0,0,"management","low","left"
"14426",14426,0.4,0.53,2,151,3,0,0,"IT","low","left"
"14427",14427,0.36,0.51,2,155,3,0,0,"IT","low","left"
"14428",14428,0.36,0.48,2,158,3,0,0,"IT","low","left"
"14429",14429,0.9,0.98,5,245,5,0,0,"IT","low","left"
"14430",14430,0.43,0.53,2,131,3,0,0,"IT","low","left"
"14431",14431,0.89,0.87,5,225,5,0,0,"product_mng","low","left"
"14432",14432,0.1,0.84,6,286,4,0,0,"product_mng","low","left"
"14433",14433,0.37,0.5,2,135,3,0,0,"product_mng","low","left"
"14434",14434,0.37,0.51,2,153,3,0,0,"product_mng","low","left"
"14435",14435,0.87,0.9,5,252,5,0,0,"IT","low","left"
"14436",14436,0.4,0.56,2,149,3,0,0,"accounting","low","left"
"14437",14437,0.9,0.97,4,258,5,0,0,"accounting","low","left"
"14438",14438,0.37,0.46,2,158,3,0,0,"hr","low","left"
"14439",14439,0.44,0.54,2,149,3,0,0,"hr","low","left"
"14440",14440,0.85,0.95,5,236,5,0,0,"hr","low","left"
"14441",14441,0.78,0.98,5,239,6,0,0,"marketing","low","left"
"14442",14442,0.42,0.47,2,159,3,0,0,"marketing","low","left"
"14443",14443,0.92,0.99,5,255,6,0,0,"sales","low","left"
"14444",14444,0.11,0.83,6,244,4,0,0,"accounting","low","left"
"14445",14445,0.42,0.56,2,134,3,0,0,"support","low","left"
"14446",14446,0.48,0.57,4,270,4,0,0,"technical","low","left"
"14447",14447,0.83,0.85,4,255,5,0,0,"management","low","left"
"14448",14448,0.4,0.53,2,151,3,0,0,"marketing","low","left"
"14449",14449,0.43,0.45,2,135,3,0,0,"marketing","low","left"
"14450",14450,0.43,0.53,2,146,3,0,0,"marketing","low","left"
"14451",14451,0.1,0.97,7,254,4,0,0,"sales","low","left"
"14452",14452,0.1,0.87,7,289,4,0,0,"sales","low","left"
"14453",14453,0.37,0.46,2,156,3,0,0,"sales","low","left"
"14454",14454,0.38,0.53,2,156,3,0,0,"sales","low","left"
"14455",14455,0.4,0.5,2,128,3,0,0,"sales","low","left"
"14456",14456,0.89,0.86,5,275,5,0,0,"sales","low","left"
"14457",14457,0.45,0.46,2,155,3,0,0,"sales","low","left"
"14458",14458,0.37,0.48,2,159,3,0,0,"sales","low","left"
"14459",14459,0.46,0.49,2,148,3,0,0,"sales","low","left"
"14460",14460,0.87,0.91,4,228,5,0,0,"sales","low","left"
"14461",14461,0.11,0.84,6,298,4,0,0,"sales","low","left"
"14462",14462,0.79,0.87,5,261,5,0,0,"sales","low","left"
"14463",14463,0.79,0.92,5,254,6,0,0,"sales","low","left"
"14464",14464,0.19,0.59,7,192,3,0,0,"sales","low","left"
"14465",14465,0.87,0.98,4,248,5,0,0,"sales","low","left"
"14466",14466,0.6,0.92,2,258,5,0,0,"sales","low","left"
"14467",14467,0.44,0.45,2,156,3,0,0,"sales","medium","left"
"14468",14468,0.11,0.81,6,266,4,1,0,"sales","medium","left"
"14469",14469,0.42,0.54,2,156,3,0,0,"sales","medium","left"
"14470",14470,0.88,0.88,5,232,5,1,0,"accounting","medium","left"
"14471",14471,0.11,0.84,6,287,4,0,0,"accounting","medium","left"
"14472",14472,0.46,0.46,2,154,3,0,0,"accounting","medium","left"
"14473",14473,0.82,0.97,5,263,5,0,0,"hr","medium","left"
"14474",14474,0.44,0.56,2,131,3,0,0,"hr","medium","left"
"14475",14475,0.11,0.78,6,260,4,0,0,"hr","medium","left"
"14476",14476,0.42,0.5,2,139,3,0,0,"hr","medium","left"
"14477",14477,0.84,0.93,4,251,5,0,0,"technical","medium","left"
"14478",14478,0.11,0.95,6,286,4,0,0,"technical","medium","left"
"14479",14479,0.45,0.53,2,129,3,0,0,"technical","high","left"
"14480",14480,0.38,0.56,2,156,3,0,0,"technical","low","left"
"14481",14481,0.38,0.86,6,139,6,0,0,"technical","medium","left"
"14482",14482,0.44,0.51,2,127,3,0,0,"technical","medium","left"
"14483",14483,0.11,0.84,6,251,4,0,0,"technical","medium","left"
"14484",14484,0.81,0.93,5,270,5,0,0,"technical","medium","left"
"14485",14485,0.09,0.96,6,296,4,0,0,"technical","low","left"
"14486",14486,0.11,0.9,6,254,4,0,0,"technical","low","left"
"14487",14487,0.81,0.95,5,238,6,0,0,"technical","low","left"
"14488",14488,0.1,0.97,6,267,4,1,0,"support","low","left"
"14489",14489,0.74,0.89,5,229,6,0,0,"support","low","left"
"14490",14490,0.09,0.78,6,254,4,0,0,"support","low","left"
"14491",14491,0.82,0.81,4,233,4,1,0,"support","low","left"
"14492",14492,0.1,0.98,6,268,4,0,0,"support","low","left"
"14493",14493,0.27,0.56,3,301,3,0,0,"support","low","left"
"14494",14494,0.83,0.92,5,267,6,0,0,"support","low","left"
"14495",14495,0.1,0.93,6,289,4,1,0,"support","low","left"
"14496",14496,0.38,0.47,2,144,3,0,0,"support","low","left"
"14497",14497,0.4,0.56,2,148,3,0,0,"support","low","left"
"14498",14498,0.11,0.83,6,306,4,0,0,"support","low","left"
"14499",14499,0.11,0.79,6,292,4,0,1,"technical","low","left"
"14500",14500,0.82,0.91,5,232,5,0,0,"technical","low","left"
"14501",14501,0.36,0.48,2,137,3,0,0,"technical","low","left"
"14502",14502,0.4,0.46,2,128,3,0,0,"management","low","left"
"14503",14503,0.87,0.84,5,231,5,0,0,"IT","low","left"
"14504",14504,0.41,0.49,2,146,3,0,0,"IT","low","left"
"14505",14505,0.11,0.91,6,308,4,1,0,"IT","low","left"
"14506",14506,0.1,0.93,6,253,4,0,0,"IT","medium","left"
"14507",14507,0.38,0.51,2,146,3,0,0,"IT","medium","left"
"14508",14508,0.39,0.55,2,156,3,0,0,"product_mng","medium","left"
"14509",14509,0.4,0.52,2,147,3,0,0,"product_mng","medium","left"
"14510",14510,0.45,0.48,2,136,3,0,0,"product_mng","medium","left"
"14511",14511,0.74,0.84,5,249,5,0,0,"product_mng","medium","left"
"14512",14512,0.45,0.55,2,151,3,0,0,"IT","medium","left"
"14513",14513,0.12,1,3,278,4,0,0,"RandD","medium","left"
"14514",14514,0.1,0.77,7,250,5,0,0,"RandD","medium","left"
"14515",14515,0.37,0.55,2,127,3,0,0,"RandD","medium","left"
"14516",14516,0.89,0.87,5,255,5,0,0,"RandD","medium","left"
"14517",14517,0.45,0.47,2,135,3,0,0,"RandD","medium","left"
"14518",14518,0.37,0.46,2,149,3,0,0,"marketing","high","left"
"14519",14519,0.11,0.81,5,287,4,0,0,"sales","low","left"
"14520",14520,0.41,0.48,2,145,3,0,0,"accounting","medium","left"
"14521",14521,0.1,0.94,6,285,4,0,0,"support","medium","left"
"14522",14522,0.1,0.93,7,305,4,0,0,"technical","medium","left"
"14523",14523,0.11,0.95,7,300,4,0,0,"management","medium","left"
"14524",14524,0.4,0.54,2,139,3,0,0,"marketing","low","left"
"14525",14525,0.41,0.49,2,130,3,0,0,"marketing","low","left"
"14526",14526,0.1,0.81,6,268,4,0,0,"marketing","low","left"
"14527",14527,0.73,0.86,4,245,6,0,0,"sales","low","left"
"14528",14528,0.43,0.47,2,135,3,0,0,"sales","low","left"
"14529",14529,0.37,0.46,2,153,3,0,0,"sales","low","left"
"14530",14530,0.11,0.94,6,276,4,0,0,"sales","low","left"
"14531",14531,0.4,0.46,2,130,3,0,0,"sales","low","left"
"14532",14532,0.41,0.54,2,153,3,1,0,"sales","low","left"
"14533",14533,0.82,0.84,5,244,5,0,0,"sales","low","left"
"14534",14534,0.61,0.47,2,253,3,0,0,"sales","low","left"
"14535",14535,0.11,0.91,7,287,4,0,0,"sales","low","left"
"14536",14536,0.37,0.45,2,131,3,0,0,"sales","low","left"
"14537",14537,0.41,0.52,2,135,3,0,0,"sales","low","left"
"14538",14538,0.37,0.52,2,157,3,0,0,"sales","low","left"
"14539",14539,0.88,0.99,5,262,6,0,0,"sales","low","left"
"14540",14540,0.1,0.85,6,266,4,0,0,"sales","low","left"
"14541",14541,0.44,0.48,2,148,3,0,0,"sales","low","left"
"14542",14542,0.38,0.57,2,140,3,0,0,"sales","low","left"
"14543",14543,0.11,0.85,7,302,4,0,0,"sales","low","left"
"14544",14544,0.09,0.98,6,271,4,0,0,"sales","low","left"
"14545",14545,0.45,0.52,2,145,3,0,0,"sales","medium","left"
"14546",14546,0.1,0.81,6,290,4,0,0,"accounting","medium","left"
"14547",14547,0.45,0.47,2,151,3,0,0,"accounting","medium","left"
"14548",14548,0.77,0.87,5,266,5,0,0,"accounting","medium","left"
"14549",14549,0.44,0.51,2,140,3,0,0,"hr","medium","left"
"14550",14550,0.39,0.5,2,142,3,0,0,"hr","medium","left"
"14551",14551,0.1,0.91,6,246,4,0,0,"hr","medium","left"
"14552",14552,0.09,0.89,7,308,5,0,0,"hr","medium","left"
"14553",14553,0.37,0.47,2,141,3,0,0,"technical","medium","left"
"14554",14554,0.9,1,5,232,5,0,0,"technical","medium","left"
"14555",14555,0.41,0.56,2,143,3,0,0,"technical","medium","left"
"14556",14556,0.37,0.52,2,155,3,0,0,"technical","medium","left"
"14557",14557,0.1,0.86,6,278,4,0,0,"technical","high","left"
"14558",14558,0.81,1,4,253,5,0,0,"technical","low","left"
"14559",14559,0.11,0.8,6,282,4,0,0,"technical","medium","left"
"14560",14560,0.11,0.84,7,264,4,0,0,"technical","medium","left"
"14561",14561,0.4,0.46,2,149,3,0,0,"technical","medium","left"
"14562",14562,0.09,0.8,6,304,5,0,0,"technical","medium","left"
"14563",14563,0.48,0.93,3,219,6,0,0,"technical","low","left"
"14564",14564,0.91,0.91,4,262,6,0,0,"support","low","left"
"14565",14565,0.43,0.57,2,135,3,0,0,"support","low","left"
"14566",14566,0.33,0.88,6,219,5,0,0,"support","low","left"
"14567",14567,0.41,0.57,2,136,3,0,0,"support","low","left"
"14568",14568,0.41,0.55,2,154,3,0,0,"support","low","left"
"14569",14569,0.37,0.54,2,149,3,0,0,"support","low","left"
"14570",14570,0.31,0.62,6,135,5,0,0,"support","low","left"
"14571",14571,0.09,0.91,6,275,4,0,0,"support","low","left"
"14572",14572,0.1,0.87,6,290,4,0,0,"support","low","left"
"14573",14573,0.76,0.9,4,263,5,0,0,"support","low","left"
"14574",14574,0.41,0.54,2,145,3,0,0,"support","low","left"
"14575",14575,0.72,0.96,5,267,5,0,0,"technical","low","left"
"14576",14576,0.4,0.5,2,141,3,1,0,"technical","low","left"
"14577",14577,0.91,0.87,4,235,5,0,0,"technical","low","left"
"14578",14578,0.1,0.83,6,258,4,0,0,"management","low","left"
"14579",14579,0.4,0.56,2,131,3,0,0,"IT","low","left"
"14580",14580,0.82,0.86,5,243,5,0,0,"IT","low","left"
"14581",14581,0.1,0.82,6,266,4,0,0,"IT","low","left"
"14582",14582,0.37,0.45,2,142,3,0,0,"IT","low","left"
"14583",14583,0.36,0.51,2,135,3,0,0,"IT","low","left"
"14584",14584,0.39,0.48,2,141,3,0,0,"product_mng","medium","left"
"14585",14585,0.36,0.57,2,142,3,0,0,"product_mng","medium","left"
"14586",14586,0.86,0.84,5,254,5,0,0,"product_mng","medium","left"
"14587",14587,0.73,0.99,5,262,5,0,0,"product_mng","medium","left"
"14588",14588,0.56,0.71,4,296,2,0,0,"IT","medium","left"
"14589",14589,0.44,0.56,2,158,3,0,0,"accounting","medium","left"
"14590",14590,0.31,0.56,4,238,2,0,0,"accounting","medium","left"
"14591",14591,0.77,0.93,4,231,5,0,0,"hr","medium","left"
"14592",14592,0.44,0.45,2,156,3,0,0,"hr","medium","left"
"14593",14593,0.38,0.46,2,145,3,0,0,"hr","medium","left"
"14594",14594,0.45,0.48,2,144,3,0,0,"marketing","medium","left"
"14595",14595,0.38,0.51,2,159,3,0,0,"sales","medium","left"
"14596",14596,0.36,0.48,2,156,3,0,0,"accounting","high","left"
"14597",14597,0.75,0.9,5,256,5,0,0,"support","low","left"
"14598",14598,0.1,0.93,6,298,4,0,0,"technical","medium","left"
"14599",14599,0.1,0.97,6,247,4,0,0,"management","medium","left"
"14600",14600,0.45,0.5,2,157,3,0,0,"marketing","medium","left"
"14601",14601,0.42,0.57,2,154,3,1,0,"marketing","medium","left"
"14602",14602,0.78,1,4,253,5,0,0,"marketing","low","left"
"14603",14603,0.45,0.55,2,148,3,0,0,"sales","low","left"
"14604",14604,0.84,1,4,261,5,0,0,"sales","low","left"
"14605",14605,0.11,0.93,6,282,4,0,0,"sales","low","left"
"14606",14606,0.42,0.56,2,133,3,0,0,"sales","low","left"
"14607",14607,0.45,0.46,2,128,3,0,0,"sales","low","left"
"14608",14608,0.46,0.57,2,139,3,0,0,"sales","low","left"
"14609",14609,0.09,0.79,6,293,5,0,0,"sales","low","left"
"14610",14610,0.87,0.83,4,265,6,0,0,"sales","low","left"
"14611",14611,0.1,0.87,6,250,4,0,0,"sales","low","left"
"14612",14612,0.91,1,5,251,6,0,0,"sales","low","left"
"14613",14613,0.76,0.92,4,246,5,0,0,"sales","low","left"
"14614",14614,0.74,1,5,275,5,0,0,"sales","low","left"
"14615",14615,0.92,0.93,5,240,5,0,0,"sales","low","left"
"14616",14616,0.76,0.87,5,245,5,0,0,"sales","low","left"
"14617",14617,0.47,0.5,4,254,4,0,0,"sales","low","left"
"14618",14618,0.73,0.99,5,241,5,0,0,"sales","low","left"
"14619",14619,0.09,0.94,6,257,4,0,0,"sales","low","left"
"14620",14620,0.91,0.92,4,246,5,0,0,"sales","low","left"
"14621",14621,0.82,0.98,4,233,5,0,0,"sales","low","left"
"14622",14622,0.28,0.45,6,218,4,0,0,"accounting","low","left"
"14623",14623,0.84,0.99,4,262,6,0,0,"accounting","medium","left"
"14624",14624,0.45,0.53,2,138,3,0,0,"accounting","medium","left"
"14625",14625,0.45,0.54,2,142,3,0,0,"hr","medium","left"
"14626",14626,0.91,0.97,5,233,5,0,0,"hr","medium","left"
"14627",14627,0.42,0.48,2,155,3,0,0,"hr","medium","left"
"14628",14628,0.82,1,4,229,6,0,0,"hr","medium","left"
"14629",14629,0.11,0.9,6,264,4,0,0,"technical","medium","left"
"14630",14630,0.42,0.53,3,199,4,0,0,"technical","medium","left"
"14631",14631,0.82,0.85,4,223,5,0,0,"technical","medium","left"
"14632",14632,0.09,0.96,6,268,4,0,0,"technical","medium","left"
"14633",14633,0.1,0.94,6,287,4,0,0,"technical","medium","left"
"14634",14634,0.86,1,5,257,5,0,0,"technical","medium","left"
"14635",14635,0.4,0.46,2,143,3,0,0,"technical","high","left"
"14636",14636,0.45,0.46,2,130,3,0,0,"technical","low","left"
"14637",14637,0.42,0.51,2,136,3,0,0,"technical","medium","left"
"14638",14638,0.74,0.92,4,261,5,0,0,"technical","medium","left"
"14639",14639,0.55,0.6,3,180,4,0,0,"technical","medium","left"
"14640",14640,0.37,0.45,2,126,3,0,0,"support","medium","left"
"14641",14641,0.41,0.52,2,127,3,1,0,"support","low","left"
"14642",14642,0.89,0.65,5,195,6,0,0,"support","low","left"
"14643",14643,0.41,0.57,2,160,3,0,0,"support","low","left"
"14644",14644,0.44,0.51,2,150,3,0,0,"support","low","left"
"14645",14645,0.87,0.84,4,264,6,0,0,"support","low","left"
"14646",14646,0.1,0.84,6,309,4,0,0,"support","low","left"
"14647",14647,0.41,0.47,2,135,3,0,0,"support","low","left"
"14648",14648,0.11,0.85,6,261,4,0,0,"support","low","left"
"14649",14649,0.43,0.53,2,160,3,0,0,"support","low","left"
"14650",14650,0.77,0.9,4,237,5,0,0,"support","low","left"
"14651",14651,0.41,0.52,2,136,3,0,0,"technical","low","left"
"14652",14652,0.41,0.48,2,139,3,0,0,"technical","low","left"
"14653",14653,0.36,0.78,2,151,4,0,0,"technical","low","left"
"14654",14654,0.77,1,5,229,5,0,0,"management","low","left"
"14655",14655,0.81,0.98,5,245,5,0,0,"IT","low","left"
"14656",14656,0.39,0.54,2,127,3,0,0,"IT","low","left"
"14657",14657,0.09,0.94,6,283,5,0,0,"IT","low","left"
"14658",14658,0.44,0.46,2,143,3,0,0,"IT","low","left"
"14659",14659,0.1,0.84,5,298,4,0,0,"IT","low","left"
"14660",14660,0.36,0.48,2,159,3,0,0,"product_mng","low","left"
"14661",14661,0.81,0.92,5,239,5,0,0,"product_mng","low","left"
"14662",14662,0.81,0.9,4,226,5,0,0,"product_mng","medium","left"
"14663",14663,0.85,0.98,5,248,5,0,0,"product_mng","medium","left"
"14664",14664,0.1,0.87,6,286,4,0,0,"IT","medium","left"
"14665",14665,0.37,0.54,2,145,3,0,0,"RandD","medium","left"
"14666",14666,0.09,0.97,7,254,4,1,0,"RandD","medium","left"
"14667",14667,0.44,0.53,2,127,3,0,0,"RandD","medium","left"
"14668",14668,0.86,0.93,5,223,5,0,0,"RandD","medium","left"
"14669",14669,0.77,1,4,255,5,0,0,"RandD","medium","left"
"14670",14670,0.41,0.48,2,136,3,0,0,"marketing","medium","left"
"14671",14671,0.4,0.48,2,137,3,0,0,"sales","medium","left"
"14672",14672,0.43,0.49,2,135,3,0,0,"accounting","medium","left"
"14673",14673,0.43,0.5,2,137,3,0,0,"support","medium","left"
"14674",14674,0.8,0.53,3,255,5,0,0,"technical","high","left"
"14675",14675,0.8,0.85,4,273,5,0,0,"management","low","left"
"14676",14676,0.82,0.98,5,234,5,0,0,"marketing","medium","left"
"14677",14677,0.37,0.54,2,152,3,0,0,"marketing","medium","left"
"14678",14678,0.37,0.48,2,134,3,0,0,"marketing","medium","left"
"14679",14679,0.09,0.95,6,292,4,0,0,"sales","medium","left"
"14680",14680,0.9,0.92,5,245,5,0,0,"sales","low","left"
